Case ID;concept:name;Resource;start:timestamp;time:timestamp;label;lifecycle:transition;Activity
123706;End;End;2016-06-02 13:30:14.000;2016-06-02 13:30:14.000;deviant;complete;End
123707;Start;Start;2016-05-31 15:28:10.000;2016-05-31 15:28:10.000;deviant;complete;Start
123707;Traer informacion estudiante - banner;955;2016-05-31 15:28:10.000;2016-05-31 15:28:10.000;deviant;complete;Traer informacion estudiante - banner
123707;Radicar Solicitud Homologacion;955;2016-05-31 15:28:11.000;2016-05-31 15:28:15.000;deviant;complete;Radicar Solicitud Homologacion
123707;Cancelar Solicitud;22475;2016-05-31 15:33:07.000;2016-05-31 15:35:08.000;deviant;complete;Cancelar Solicitud
123707;Notificacion estudiante cancelacion soli;22475;2016-05-31 17:34:47.000;2016-05-31 17:34:47.000;deviant;complete;Notificacion estudiante cancelacion soli
123707;End;End;2016-05-31 17:34:47.000;2016-05-31 17:34:47.000;deviant;complete;End
123709;Start;Start;2016-05-31 15:38:59.000;2016-05-31 15:38:59.000;deviant;complete;Start
123709;Traer informacion estudiante - banner;9445;2016-05-31 15:38:59.000;2016-05-31 15:38:59.000;deviant;complete;Traer informacion estudiante - banner
123709;Radicar Solicitud Homologacion;9445;2016-05-31 15:39:00.000;2016-05-31 15:39:07.000;deviant;complete;Radicar Solicitud Homologacion
123709;Validar solicitud;677;2016-05-31 15:46:45.000;2016-05-31 16:27:05.000;deviant;complete;Validar solicitud
123709;Homologacion por grupo de cursos;677;2016-06-08 16:07:20.000;2016-06-08 18:10:16.000;deviant;complete;Homologacion por grupo de cursos
123709;End;End;2016-06-08 18:10:16.000;2016-06-08 18:10:16.000;deviant;complete;End
123751;Start;Start;2016-06-01 08:47:58.000;2016-06-01 08:47:58.000;deviant;complete;Start
123751;Traer informacion estudiante - banner;1134;2016-06-01 08:47:58.000;2016-06-01 08:47:58.000;deviant;complete;Traer informacion estudiante - banner
123751;Radicar Solicitud Homologacion;1;2016-06-01 08:48:06.000;2016-06-01 08:48:06.000;deviant;complete;Radicar Solicitud Homologacion
123751;Validar solicitud;677;2016-06-01 08:48:31.000;2016-06-01 08:48:31.000;deviant;complete;Validar solicitud
123751;Cancelar Solicitud;677;2016-06-01 08:48:32.000;2016-06-01 08:48:37.000;deviant;complete;Cancelar Solicitud
123751;Notificacion estudiante cancelacion soli;677;2016-06-01 09:05:32.000;2016-06-01 09:05:32.000;deviant;complete;Notificacion estudiante cancelacion soli
123751;End;End;2016-06-01 09:05:32.000;2016-06-01 09:05:32.000;deviant;complete;End
123752;Start;Start;2016-06-01 09:05:58.000;2016-06-01 09:05:58.000;deviant;complete;Start
123752;Traer informacion estudiante - banner;1134;2016-06-01 09:05:58.000;2016-06-01 09:05:58.000;deviant;complete;Traer informacion estudiante - banner
123752;Radicar Solicitud Homologacion;1;2016-06-01 09:06:01.000;2016-06-01 09:06:01.000;deviant;complete;Radicar Solicitud Homologacion
123752;Validar solicitud;677;2016-06-01 09:06:09.000;2016-06-01 09:06:10.000;deviant;complete;Validar solicitud
123752;Homologacion por grupo de cursos;3445;2016-06-01 09:07:20.000;2016-06-01 09:44:27.000;deviant;complete;Homologacion por grupo de cursos
123752;End;End;2016-06-01 09:44:27.000;2016-06-01 09:44:27.000;deviant;complete;End
123753;Start;Start;2016-06-01 09:10:16.000;2016-06-01 09:10:16.000;deviant;complete;Start
123753;Traer informacion estudiante - banner;1471;2016-06-01 09:10:16.000;2016-06-01 09:10:16.000;deviant;complete;Traer informacion estudiante - banner
123753;Radicar Solicitud Homologacion;1;2016-06-01 09:10:17.000;2016-06-01 09:10:17.000;deviant;complete;Radicar Solicitud Homologacion
123753;Validar solicitud;677;2016-06-01 09:10:27.000;2016-06-01 09:10:29.000;deviant;complete;Validar solicitud
123753;Homologacion por grupo de cursos;3445;2016-06-01 09:12:58.000;2016-06-01 09:50:00.000;deviant;complete;Homologacion por grupo de cursos
123753;End;End;2016-06-01 09:50:00.000;2016-06-01 09:50:00.000;deviant;complete;End
123758;Start;Start;2016-06-01 09:40:23.000;2016-06-01 09:40:23.000;deviant;complete;Start
123758;Traer informacion estudiante - banner;11174;2016-06-01 09:40:23.000;2016-06-01 09:40:23.000;deviant;complete;Traer informacion estudiante - banner
123758;Radicar Solicitud Homologacion;1;2016-06-01 09:40:24.000;2016-06-01 09:40:24.000;deviant;complete;Radicar Solicitud Homologacion
123758;Validar solicitud;19019;2016-06-01 09:40:34.000;2016-06-01 09:40:38.000;deviant;complete;Validar solicitud
123758;Homologacion por grupo de cursos;19019;2016-06-01 09:44:53.000;2016-06-01 11:40:13.000;deviant;complete;Homologacion por grupo de cursos
123758;End;End;2016-06-01 11:40:13.000;2016-06-01 11:40:13.000;deviant;complete;End
123761;Start;Start;2016-06-01 09:47:26.000;2016-06-01 09:47:26.000;deviant;complete;Start
123761;Traer informacion estudiante - banner;11342;2016-06-01 09:47:26.000;2016-06-01 09:47:26.000;deviant;complete;Traer informacion estudiante - banner
123761;Radicar Solicitud Homologacion;1;2016-06-01 09:47:27.000;2016-06-01 09:47:27.000;deviant;complete;Radicar Solicitud Homologacion
123761;Validar solicitud;18929;2016-06-01 09:47:37.000;2016-06-01 09:47:56.000;deviant;complete;Validar solicitud
123761;Homologacion por grupo de cursos;957;2016-06-01 10:06:42.000;2016-06-01 10:22:16.000;deviant;complete;Homologacion por grupo de cursos
123761;End;End;2016-06-01 10:22:16.000;2016-06-01 10:22:16.000;deviant;complete;End
123766;Start;Start;2016-06-01 09:50:51.000;2016-06-01 09:50:51.000;deviant;complete;Start
123766;Traer informacion estudiante - banner;12532;2016-06-01 09:50:51.000;2016-06-01 09:50:51.000;deviant;complete;Traer informacion estudiante - banner
123766;Radicar Solicitud Homologacion;1;2016-06-01 09:50:52.000;2016-06-01 09:50:52.000;deviant;complete;Radicar Solicitud Homologacion
123766;Validar solicitud;19019;2016-06-01 09:51:02.000;2016-06-01 09:51:20.000;deviant;complete;Validar solicitud
123766;Homologacion por grupo de cursos;19019;2016-06-01 10:09:34.000;2016-06-01 12:04:29.000;deviant;complete;Homologacion por grupo de cursos
123766;End;End;2016-06-01 12:04:29.000;2016-06-01 12:04:29.000;deviant;complete;End
123767;Start;Start;2016-06-01 09:54:05.000;2016-06-01 09:54:05.000;deviant;complete;Start
123767;Traer informacion estudiante - banner;20194;2016-06-01 09:54:05.000;2016-06-01 09:54:05.000;deviant;complete;Traer informacion estudiante - banner
123767;Radicar Solicitud Homologacion;1;2016-06-01 09:54:06.000;2016-06-01 09:54:06.000;deviant;complete;Radicar Solicitud Homologacion
123767;Cancelar Solicitud;2292;2016-06-01 09:54:16.000;2016-06-01 09:54:45.000;deviant;complete;Cancelar Solicitud
123767;Validar solicitud;2292;2016-06-01 09:54:16.000;2016-06-01 09:54:44.000;deviant;complete;Validar solicitud
123767;Notificacion estudiante cancelacion soli;2292;2016-06-01 10:24:06.000;2016-06-01 10:24:06.000;deviant;complete;Notificacion estudiante cancelacion soli
123767;End;End;2016-06-01 10:24:06.000;2016-06-01 10:24:06.000;deviant;complete;End
123768;Start;Start;2016-06-01 09:54:19.000;2016-06-01 09:54:19.000;deviant;complete;Start
123768;Traer informacion estudiante - banner;21562;2016-06-01 09:54:19.000;2016-06-01 09:54:19.000;deviant;complete;Traer informacion estudiante - banner
123768;Radicar Solicitud Homologacion;1;2016-06-01 09:54:20.000;2016-06-01 09:54:20.000;deviant;complete;Radicar Solicitud Homologacion
123768;Cancelar Solicitud;22475;2016-06-01 09:54:30.000;2016-06-01 09:55:59.000;deviant;complete;Cancelar Solicitud
123768;Validar solicitud;22475;2016-06-01 09:54:30.000;2016-06-01 09:55:26.000;deviant;complete;Validar solicitud
123768;Notificacion estudiante cancelacion soli;22475;2016-06-01 11:24:12.000;2016-06-01 11:24:12.000;deviant;complete;Notificacion estudiante cancelacion soli
123768;End;End;2016-06-01 11:24:12.000;2016-06-01 11:24:12.000;deviant;complete;End
123769;Start;Start;2016-06-01 10:25:07.000;2016-06-01 10:25:07.000;deviant;complete;Start
123769;Traer informacion estudiante - banner;20194;2016-06-01 10:25:07.000;2016-06-01 10:25:07.000;deviant;complete;Traer informacion estudiante - banner
123769;Radicar Solicitud Homologacion;1;2016-06-01 10:25:08.000;2016-06-01 10:25:08.000;deviant;complete;Radicar Solicitud Homologacion
123769;Validar solicitud;2292;2016-06-01 10:25:17.000;2016-06-01 10:25:18.000;deviant;complete;Validar solicitud
123769;Cancelar Solicitud;2292;2016-06-01 10:25:18.000;2016-06-01 10:26:12.000;deviant;complete;Cancelar Solicitud
123769;Notificacion estudiante cancelacion soli;2292;2016-06-01 11:19:34.000;2016-06-01 11:19:34.000;deviant;complete;Notificacion estudiante cancelacion soli
123769;End;End;2016-06-01 11:19:34.000;2016-06-01 11:19:34.000;deviant;complete;End
123771;Start;Start;2016-06-01 11:22:45.000;2016-06-01 11:22:45.000;deviant;complete;Start
123771;Traer informacion estudiante - banner;21562;2016-06-01 11:22:45.000;2016-06-01 11:22:45.000;deviant;complete;Traer informacion estudiante - banner
123771;Radicar Solicitud Homologacion;1;2016-06-01 11:22:46.000;2016-06-01 11:22:46.000;deviant;complete;Radicar Solicitud Homologacion
123771;Cancelar Solicitud;22475;2016-06-01 11:22:56.000;2016-06-01 11:23:01.000;deviant;complete;Cancelar Solicitud
123771;Validar solicitud;22475;2016-06-01 11:22:56.000;2016-06-01 11:22:57.000;deviant;complete;Validar solicitud
123771;Notificacion estudiante cancelacion soli;22475;2016-06-01 11:28:18.000;2016-06-01 11:28:18.000;deviant;complete;Notificacion estudiante cancelacion soli
123771;End;End;2016-06-01 11:28:18.000;2016-06-01 11:28:18.000;deviant;complete;End
123902;Start;Start;2016-06-02 10:31:06.000;2016-06-02 10:31:06.000;deviant;complete;Start
123902;Traer informacion estudiante - banner;4834;2016-06-02 10:31:06.000;2016-06-02 10:31:06.000;deviant;complete;Traer informacion estudiante - banner
123902;Radicar Solicitud Homologacion;4834;2016-06-02 10:31:07.000;2016-06-02 10:31:23.000;deviant;complete;Radicar Solicitud Homologacion
123902;Cancelar Solicitud;4834;2016-06-02 10:47:53.000;2016-06-02 10:50:05.000;deviant;complete;Cancelar Solicitud
123902;Notificacion estudiante cancelacion soli;4834;2016-06-02 14:24:14.000;2016-06-02 14:24:14.000;deviant;complete;Notificacion estudiante cancelacion soli
123902;End;End;2016-06-02 14:24:14.000;2016-06-02 14:24:14.000;deviant;complete;End
123903;Start;Start;2016-06-02 12:27:01.000;2016-06-02 12:27:01.000;deviant;complete;Start
123903;Traer informacion estudiante - banner;4834;2016-06-02 12:27:01.000;2016-06-02 12:27:01.000;deviant;complete;Traer informacion estudiante - banner
123903;Radicar Solicitud Homologacion;4834;2016-06-02 12:27:02.000;2016-06-02 12:27:05.000;deviant;complete;Radicar Solicitud Homologacion
123903;Cancelar Solicitud;4834;2016-06-02 12:30:42.000;2016-06-02 12:30:48.000;deviant;complete;Cancelar Solicitud
123903;Notificacion estudiante cancelacion soli;4834;2016-06-02 12:37:36.000;2016-06-02 12:37:36.000;deviant;complete;Notificacion estudiante cancelacion soli
123903;End;End;2016-06-02 12:37:36.000;2016-06-02 12:37:36.000;deviant;complete;End
123904;Start;Start;2016-06-02 12:39:46.000;2016-06-02 12:39:46.000;deviant;complete;Start
123904;Traer informacion estudiante - banner;4834;2016-06-02 12:39:46.000;2016-06-02 12:39:46.000;deviant;complete;Traer informacion estudiante - banner
123904;Radicar Solicitud Homologacion;4834;2016-06-02 12:39:47.000;2016-06-02 12:39:49.000;deviant;complete;Radicar Solicitud Homologacion
123904;Cancelar Solicitud;4834;2016-06-02 12:42:16.000;2016-06-02 12:42:19.000;deviant;complete;Cancelar Solicitud
123904;Notificacion estudiante cancelacion soli;4834;2016-06-02 12:46:11.000;2016-06-02 12:46:11.000;deviant;complete;Notificacion estudiante cancelacion soli
123904;End;End;2016-06-02 12:46:11.000;2016-06-02 12:46:11.000;deviant;complete;End
123905;Start;Start;2016-06-02 12:46:19.000;2016-06-02 12:46:19.000;deviant;complete;Start
123905;Traer informacion estudiante - banner;4834;2016-06-02 12:46:19.000;2016-06-02 12:46:19.000;deviant;complete;Traer informacion estudiante - banner
123905;Radicar Solicitud Homologacion;4834;2016-06-02 12:46:20.000;2016-06-02 12:46:24.000;deviant;complete;Radicar Solicitud Homologacion
123905;Cancelar Solicitud;4834;2016-06-02 12:50:44.000;2016-06-02 12:50:53.000;deviant;complete;Cancelar Solicitud
123905;Notificacion estudiante cancelacion soli;4834;2016-06-02 13:13:22.000;2016-06-02 13:13:22.000;deviant;complete;Notificacion estudiante cancelacion soli
123905;End;End;2016-06-02 13:13:22.000;2016-06-02 13:13:22.000;deviant;complete;End
123906;Start;Start;2016-06-02 13:13:33.000;2016-06-02 13:13:33.000;deviant;complete;Start
123906;Traer informacion estudiante - banner;4834;2016-06-02 13:13:33.000;2016-06-02 13:13:33.000;deviant;complete;Traer informacion estudiante - banner
123906;Radicar Solicitud Homologacion;4834;2016-06-02 13:13:33.000;2016-06-02 13:13:33.000;deviant;complete;Radicar Solicitud Homologacion
123906;Validar solicitud;22404;2016-06-02 13:17:59.000;2016-06-02 13:18:22.000;deviant;complete;Validar solicitud
123906;Homologacion por grupo de cursos;4560;2016-06-02 15:23:43.000;2016-06-02 16:55:19.000;deviant;complete;Homologacion por grupo de cursos
123906;End;End;2016-06-02 16:55:19.000;2016-06-02 16:55:19.000;deviant;complete;End
123956;Start;Start;2016-06-02 21:46:39.000;2016-06-02 21:46:39.000;deviant;complete;Start
123956;Traer informacion estudiante - banner;9249;2016-06-02 21:46:39.000;2016-06-02 21:46:39.000;deviant;complete;Traer informacion estudiante - banner
123956;Radicar Solicitud Homologacion;9249;2016-06-02 21:46:40.000;2016-06-02 21:46:51.000;deviant;complete;Radicar Solicitud Homologacion
123956;Cancelar Solicitud;9249;2016-06-03 09:11:01.000;2016-06-03 09:11:05.000;deviant;complete;Cancelar Solicitud
123956;Notificacion estudiante cancelacion soli;9249;2016-06-03 09:15:56.000;2016-06-03 09:15:56.000;deviant;complete;Notificacion estudiante cancelacion soli
123956;End;End;2016-06-03 09:15:56.000;2016-06-03 09:15:56.000;deviant;complete;End
123961;Start;Start;2016-06-03 10:28:21.000;2016-06-03 10:28:21.000;deviant;complete;Start
123961;Traer informacion estudiante - banner;12175;2016-06-03 10:28:21.000;2016-06-03 10:28:21.000;deviant;complete;Traer informacion estudiante - banner
123961;Radicar Solicitud Homologacion;12175;2016-06-03 10:28:22.000;2016-06-03 10:52:20.000;deviant;complete;Radicar Solicitud Homologacion
123961;Cancelar Solicitud;22475;2016-06-09 10:27:17.000;2016-06-09 10:27:24.000;deviant;complete;Cancelar Solicitud
123961;Notificacion estudiante cancelacion soli;22475;2016-06-09 10:35:14.000;2016-06-09 10:35:14.000;deviant;complete;Notificacion estudiante cancelacion soli
123961;End;End;2016-06-09 10:35:14.000;2016-06-09 10:35:14.000;deviant;complete;End
123962;Start;Start;2016-06-03 10:30:51.000;2016-06-03 10:30:51.000;deviant;complete;Start
123962;Traer informacion estudiante - banner;12175;2016-06-03 10:30:51.000;2016-06-03 10:30:51.000;deviant;complete;Traer informacion estudiante - banner
123962;Radicar Solicitud Homologacion;12175;2016-06-03 10:30:52.000;2016-06-03 10:55:05.000;deviant;complete;Radicar Solicitud Homologacion
123962;Cancelar Solicitud;12175;2016-06-09 10:44:42.000;2016-06-09 10:44:54.000;deviant;complete;Cancelar Solicitud
123962;Notificacion estudiante cancelacion soli;12175;2016-06-09 10:56:54.000;2016-06-09 10:56:54.000;deviant;complete;Notificacion estudiante cancelacion soli
123962;End;End;2016-06-09 10:56:54.000;2016-06-09 10:56:54.000;deviant;complete;End
123963;Start;Start;2016-06-03 10:46:19.000;2016-06-03 10:46:19.000;deviant;complete;Start
123963;Traer informacion estudiante - banner;12175;2016-06-03 10:46:19.000;2016-06-03 10:46:19.000;deviant;complete;Traer informacion estudiante - banner
123963;Radicar Solicitud Homologacion;12175;2016-06-03 10:46:20.000;2016-06-03 11:14:24.000;deviant;complete;Radicar Solicitud Homologacion
123963;Cancelar Solicitud;12175;2016-06-09 16:51:16.000;2016-06-09 16:51:18.000;deviant;complete;Cancelar Solicitud
123963;Notificacion estudiante cancelacion soli;12175;2016-06-09 16:53:24.000;2016-06-09 16:53:24.000;deviant;complete;Notificacion estudiante cancelacion soli
123963;End;End;2016-06-09 16:53:24.000;2016-06-09 16:53:24.000;deviant;complete;End
123964;Start;Start;2016-06-03 12:12:55.000;2016-06-03 12:12:55.000;deviant;complete;Start
123964;Traer informacion estudiante - banner;11653;2016-06-03 12:12:55.000;2016-06-03 12:12:55.000;deviant;complete;Traer informacion estudiante - banner
123964;Radicar Solicitud Homologacion;11653;2016-06-03 12:12:57.000;2016-06-03 12:17:44.000;deviant;complete;Radicar Solicitud Homologacion
123964;Validar solicitud;22404;2016-06-04 09:56:55.000;2016-06-04 09:56:55.000;deviant;complete;Validar solicitud
123964;Homologacion por grupo de cursos;22404;2016-06-07 07:47:54.000;2016-06-07 08:19:54.000;deviant;complete;Homologacion por grupo de cursos
123964;End;End;2016-06-07 08:19:54.000;2016-06-07 08:19:54.000;deviant;complete;End
124101;Start;Start;2016-06-03 07:46:57.000;2016-06-03 07:46:57.000;deviant;complete;Start
124101;Traer informacion estudiante - banner;11772;2016-06-03 07:46:57.000;2016-06-03 07:46:57.000;deviant;complete;Traer informacion estudiante - banner
124101;Radicar Solicitud Homologacion;11772;2016-06-03 07:47:04.000;2016-06-03 07:47:04.000;deviant;complete;Radicar Solicitud Homologacion
124101;Cancelar Solicitud;22475;2016-06-03 08:03:08.000;2016-06-03 08:05:51.000;deviant;complete;Cancelar Solicitud
124101;Notificacion estudiante cancelacion soli;22475;2016-06-03 11:43:07.000;2016-06-03 11:43:07.000;deviant;complete;Notificacion estudiante cancelacion soli
